"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","sent1","sent2","sent3","sent4"
"xx11348282","xx1509561799896715275","2022-03-31 16:02:34","NASA","LIVE: Ever wanted to ask a question of an astronaut about to head to space? This is your chance. #Crew4 is answering questions about their upcoming mission to the @Space_Station! Share your own Qs with the #AskNASA hashtag: https://t.co/3Js6CGsg9i","Twitter Media Studio",247,,,"",FALSE,FALSE,1857,307,,,"Crew4 AskNASA",,"twitter.com/i/broadcasts/1â€¦","https://t.co/3Js6CGsg9i","https://twitter.com/i/broadcasts/1vAxRkNnlrVKl","","","","","","","",,"xx1451773004","Space_Station","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509561799896715275","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",1.55,3,3,0
"xx11348282","xx1509539048783855626","2022-03-31 14:32:09","NASA","LIVE: @SpaceX and @ESA leaders provide a mission overview of #Crew4, our next @Commercial_Crew mission to the @Space_Station. Tweet us your questions with #AskNASA! https://t.co/T5Kdye2cgl","Twitter Media Studio",188,,,"",FALSE,FALSE,1723,260,,,"Crew4 AskNASA",,"twitter.com/i/broadcasts/1â€¦","https://t.co/T5Kdye2cgl","https://twitter.com/i/broadcasts/1OyKADrMEqOxb","","","","","","","",,"xx34743251 xx21436960 xx376819015 xx1451773004","SpaceX esa Commercial_Crew Space_Station","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509539048783855626","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",0.8,0,1,0
"xx11348282","xx1509537573600997383","2022-03-31 14:26:18","NASA","@lengmoderen3 Incredible view, isn't it? Last November, Crew-2 astronaut Thomas Pesquet photographed the space station shortly after the Crew Dragon Endeavour undocked for return to Earth. Here are more photos from the flyaround: https://t.co/vHcH5sttWX","Twitter Web App",239,"xx1509528820973375494","xx1507926424337858567","lengmoderen3",FALSE,FALSE,17,2,,,"",,"flic.kr/s/aHsmXbqQLs","https://t.co/vHcH5sttWX","https://flic.kr/s/aHsmXbqQLs","","","","","","","",,"xx1507926424337858567","lengmoderen3","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509537573600997383","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",0.9,0,1,1
"xx11348282","xx1509523612507774980","2022-03-31 13:30:49","NASA","A new chapter for space travel. <U+0001F680>

Axiom Mission 1 (#Ax1) is the first all-private astronaut mission to the @Space_station, targeted to launch on Wednesday, April 6 from @NASAKennedy. Get the details on pre-launch and launch activities: https://t.co/4NRayvG4pl https://t.co/Nh4SkHgOd4","Sprinklr",260,,,"",FALSE,FALSE,3185,430,,,"Ax1",,"go.nasa.gov/3DrVJOe","https://t.co/4NRayvG4pl","https://go.nasa.gov/3DrVJOe","http://pbs.twimg.com/media/FPLnuYHWYAYW1BU.jpg","https://t.co/Nh4SkHgOd4","https://twitter.com/NASA/status/1509523612507774980/photo/1","photo","http://pbs.twimg.com/media/FPLnuYHWYAYW1BU.jpg","https://t.co/Nh4SkHgOd4","https://twitter.com/NASA/status/1509523612507774980/photo/1",,"xx1451773004 xx16580226","Space_Station NASAKennedy","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509523612507774980","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",1.1,0,2,-1
"xx11348282","xx1509279387149127685","2022-03-30 21:20:21","NASA","X-class flares like this one are powerful bursts of energy that can temporarily interrupt radio communications &amp; navigation signals. Understanding their impacts are part of why we study space weather. 

Frequently asked questions: https://t.co/4b0UUvxHzo https://t.co/nRnzfTDBY2","Sprinklr",258,"xx1509279378202578945","xx11348282","NASA",FALSE,FALSE,2947,394,,,"",,"go.nasa.gov/3LucOtO","https://t.co/4b0UUvxHzo","https://go.nasa.gov/3LucOtO","http://pbs.twimg.com/media/FPIJmgWXMAIhoV2.jpg","https://t.co/nRnzfTDBY2","https://twitter.com/NASA/status/1509279387149127685/photo/1","photo","http://pbs.twimg.com/media/FPIJmgWXMAIhoV2.jpg","https://t.co/nRnzfTDBY2","https://twitter.com/NASA/status/1509279387149127685/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509279387149127685","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",1.75,2,3,0
"xx11348282","xx1509279378202578945","2022-03-30 21:20:19","NASA","Sun, we need to talk about your flare. <U+0001F31E> 
 
The Sun emitted a significant solar flare on March 30, peaking at 1:35 p.m. ET (17:35 UTC). Our orbiting @NASASun Solar Dynamics Observatory captured the action: https://t.co/8nIuyoSmOH https://t.co/JmtB8PuBvM","Sprinklr",229,,,"",FALSE,FALSE,5185,855,,,"",,"go.nasa.gov/3uJMtAS","https://t.co/8nIuyoSmOH","https://go.nasa.gov/3uJMtAS","http://pbs.twimg.com/tweet_video_thumb/FPIJkYUWQBQMjhi.jpg","https://t.co/JmtB8PuBvM","https://twitter.com/NASA/status/1509279378202578945/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/FPIJkYUWQBQMjhi.jpg","https://t.co/JmtB8PuBvM","https://twitter.com/NASA/status/1509279378202578945/photo/1",,"xx15102849","NASASun","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509279378202578945","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",1.75,1,4,0
"xx11348282","xx1509225209282416652","2022-03-30 17:45:04","NASA","Twinkle, twinkle farthest star <U+2B50>

@NASAHubble just smashed records by observing the farthest individual star ever seen. Its light took 12.9 billion years to reach usâ€”so we're seeing how it looked when the universe was less than a billion years old!

More: https://t.co/vVRHSAOf1r https://t.co/I4QDxL9vKb","Sprinklr",279,,,"",FALSE,FALSE,19258,3586,,,"",,"go.nasa.gov/3wMrHDp","https://t.co/vVRHSAOf1r","https://go.nasa.gov/3wMrHDp","http://pbs.twimg.com/media/FPHYUzNWQAsK-kE.jpg","https://t.co/I4QDxL9vKb","https://twitter.com/NASA/status/1509225209282416652/photo/1","photo","http://pbs.twimg.com/media/FPHYUzNWQAsK-kE.jpg","https://t.co/I4QDxL9vKb","https://twitter.com/NASA/status/1509225209282416652/photo/1",,"xx14091091","NASAHubble","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509225209282416652","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",0,1,1,0
"xx11348282","xx1509191888389439490","2022-03-30 15:32:40","NASA","Women leaders from NASA will take your questions today at noon ET about career paths, what itâ€™s like to work at NASA, and tips on applying. Join our @NASAPeople on LinkedIn for this #WomensHistoryMonth Q&amp;A: https://t.co/peVrWpi7k3 https://t.co/x8UkWXf2bX","Sprinklr",234,,,"",FALSE,FALSE,2594,371,,,"WomensHistoryMonth",,"go.nasa.gov/36yDVVP","https://t.co/peVrWpi7k3","https://go.nasa.gov/36yDVVP","http://pbs.twimg.com/media/FPG6BjHXsAooSki.jpg","https://t.co/x8UkWXf2bX","https://twitter.com/NASA/status/1509191888389439490/photo/1","photo","http://pbs.twimg.com/media/FPG6BjHXsAooSki.jpg","https://t.co/x8UkWXf2bX","https://twitter.com/NASA/status/1509191888389439490/photo/1",,"xx374517706","NASApeople","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509191888389439490","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",1,3,2,2
"xx11348282","xx1509156107314507779","2022-03-30 13:10:29","NASA","@nathandickson We'll know more soon! It always takes time for astronauts to readjust (some more than others). We're actively researching how the body changes, responds, and adapts after prolonged exposure to microgravity. Mark's mission will give us more crucial data: https://t.co/h3j1d83ydm","Twitter Web App",277,"xx1509152261385117698","xx20036021","nathandickson",FALSE,FALSE,84,4,,,"",,"go.nasa.gov/3tQLorV","https://t.co/h3j1d83ydm","https://go.nasa.gov/3tQLorV","","","","","","","",,"xx20036021","nathandickson","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509156107314507779","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",-0.1,0,1,0
"xx11348282","xx1509151095976833025","2022-03-30 12:50:34","NASA","Welcome home, @Astro_Sabot!

Setting the record for longest single NASA spaceflight, Mark Vande Hei spent 355 days off the planet. He contributed to hundreds of science experiments that benefit life on Earth and will help shape future deep space missions: https://t.co/pDrxnJsCoU https://t.co/c29QGWS1QJ","Twitter Web App",279,,,"",FALSE,FALSE,9810,1045,,,"",,"go.nasa.gov/36YZWgj","https://t.co/pDrxnJsCoU","https://go.nasa.gov/36YZWgj","http://pbs.twimg.com/media/FPGUfw3X0AIQB08.jpg","https://t.co/c29QGWS1QJ","https://twitter.com/NASA/status/1509151095976833025/photo/1","photo","http://pbs.twimg.com/media/FPGUfw3X0AIQB08.jpg","https://t.co/c29QGWS1QJ","https://twitter.com/NASA/status/1509151095976833025/photo/1",,"xx1227517303","Astro_Sabot","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509151095976833025","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",1,6,1,2
"xx11348282","xx1509129063885115397","2022-03-30 11:23:01","NASA","@SixtiethTiger1 Astronauts get to relax, and many of them use that down time to call their families or watch TV shows and movies. Some have even brought musical instruments aboard. Thanks to @NearSpaceNet communications satellites, crews enjoy high-speed internet similar to your home connection! https://t.co/ODLEie8Vds","Twitter Web App",280,"xx1509114141780451329","xx1110682863844896769","SixtiethTiger1",FALSE,FALSE,87,8,,,"",,"","","","http://pbs.twimg.com/media/FPGAsyBWQAQM-L4.jpg","https://t.co/ODLEie8Vds","https://twitter.com/NASA/status/1509129063885115397/photo/1","photo","http://pbs.twimg.com/media/FPGAsyBWQAQM-L4.jpg","https://t.co/ODLEie8Vds","https://twitter.com/NASA/status/1509129063885115397/photo/1",,"xx1110682863844896769 xx87985010","SixtiethTiger1 NearSpaceNet","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509129063885115397","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",2.2,5,2,1
"xx11348282","xx1509120834182463495","2022-03-30 10:50:19","NASA","@SelMatthys <U+0001F60E> Hard to argue that. When @Space_Station crew members receive a cargo shipment carrying fresh food, sometimes it comes with avocados. Here's @Astro_Megan with some last year: https://t.co/kOmtXfY1xG https://t.co/JTJqphzysm","Twitter Web App",199,"xx1509115323110338567","xx1273864962096664576","SelMatthys",FALSE,FALSE,37,5,,,"",,"nasa.gov/image-feature/â€¦","https://t.co/kOmtXfY1xG","https://www.nasa.gov/image-feature/astronaut-megan-mcarthur-with-fresh-peppers-and-avocados","http://pbs.twimg.com/media/FPF47HPXsAMPDYC.jpg","https://t.co/JTJqphzysm","https://twitter.com/NASA/status/1509120834182463495/photo/1","photo","http://pbs.twimg.com/media/FPF47HPXsAMPDYC.jpg","https://t.co/JTJqphzysm","https://twitter.com/NASA/status/1509120834182463495/photo/1",,"xx1273864962096664576 xx1451773004 xx1286753931834646529","SelMatthys Space_Station Astro_Megan","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509120834182463495","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",0.15,0,0,0
"xx11348282","xx1509114103012417539","2022-03-30 10:23:34","NASA","@JtelnoIsup Thanks for the well wishes! Aboard today is Mark Vande Hei (@Astro_Sabot), who has broken the U.S. record for longest single spaceflight at 355 days. Here's a look at what he accomplished aboard the @Space_Station: https://t.co/JzTYbj8cDK https://t.co/Yy8LsgN7JT","Twitter Web App",238,"xx1509112823078662144","xx171208290","JtelnoIsup",FALSE,FALSE,54,12,,,"",,"go.nasa.gov/3iKJhzy","https://t.co/JzTYbj8cDK","https://go.nasa.gov/3iKJhzy","http://pbs.twimg.com/media/FPFzAfZXEAAcGs6.jpg","https://t.co/Yy8LsgN7JT","https://twitter.com/NASA/status/1509114103012417539/photo/1","photo","http://pbs.twimg.com/media/FPFzAfZXEAAcGs6.jpg","https://t.co/Yy8LsgN7JT","https://twitter.com/NASA/status/1509114103012417539/photo/1",,"xx171208290 xx1227517303 xx1451773004","JtelnoIsup Astro_Sabot Space_Station","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509114103012417539","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",2.45,5,0,1
"xx11348282","xx1509112139910459394","2022-03-30 10:15:46","NASA","<U+0001F534> LIVE NOW: Three crew members prepare for deorbit burn and a parachute-assisted landing on the steppe of Kazakhstan. https://t.co/u2Te3Kk2q9","Twitter Media Studio",141,,,"",FALSE,FALSE,3036,557,,,"",,"twitter.com/i/broadcasts/1â€¦","https://t.co/u2Te3Kk2q9","https://twitter.com/i/broadcasts/1YpKkZnwVVyxj","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509112139910459394","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",-0.3,0,1,-1
"xx11348282","xx1509010186933051394","2022-03-30 03:30:39","NASA","After breaking the U.S. spaceflight record with 355 consecutive days in space, @Astro_Sabot is set to return to Earth. Watch on https://t.co/z1RgZwQkWS 

- 11:30pm - Farewells &amp; hatch closure 
- 2:45am - Undocking
- 6:15am - Deorbit burn &amp; landing

(All times EDT) https://t.co/fYRxjahokU","Sprinklr",272,,,"",FALSE,FALSE,4177,454,,,"",,"nasa.gov/live","https://t.co/z1RgZwQkWS","http://nasa.gov/live","http://pbs.twimg.com/media/FPEUxIoWUAApbdR.jpg","https://t.co/fYRxjahokU","https://twitter.com/NASA/status/1509010186933051394/photo/1","photo","http://pbs.twimg.com/media/FPEUxIoWUAApbdR.jpg","https://t.co/fYRxjahokU","https://twitter.com/NASA/status/1509010186933051394/photo/1",,"xx1227517303","Astro_Sabot","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1509010186933051394","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",-1,0,1,-2
"xx11348282","xx1508951261080653829","2022-03-29 23:36:30","NASA","What in the universe are NASA scientists and engineers most curious about?

Find out in our latest NASA podcast: https://t.co/1sX0eGfLHa https://t.co/ndY6Oucjro","Sprinklr",136,,,"",FALSE,FALSE,1159,159,,,"",,"go.nasa.gov/3Dmm8wQ","https://t.co/1sX0eGfLHa","https://go.nasa.gov/3Dmm8wQ","http://pbs.twimg.com/media/FPDfLLtXEAkLFlZ.jpg","https://t.co/ndY6Oucjro","https://twitter.com/NASA/status/1508951261080653829/photo/1","photo","http://pbs.twimg.com/media/FPDfLLtXEAkLFlZ.jpg","https://t.co/ndY6Oucjro","https://twitter.com/NASA/status/1508951261080653829/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1508951261080653829","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",0.4,1,0,0
"xx11348282","xx1508924977336266758","2022-03-29 21:52:03","NASA","@rocio_458 @smithsonian @WomenNASA @NASASocial @NASAExhibit Yes! The #IfThenSheCan (and all of our @TwitterSpaces conversations) are available on-demand when the live event is over.","Twitter Web App",121,"xx1508923299308490755","xx3382446484","rocio_458",FALSE,FALSE,8,1,,,"IfThenSheCan",,"","","","","","","","","","",,"xx3382446484 xx14199378 xx492253390 xx52758395 xx717734908399976448 xx1065249714214457345","rocio_458 smithsonian WomenNASA NASASocial NASAExhibit TwitterSpaces","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1508924977336266758","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",1.6,0,-1,1
"xx11348282","xx1508919468902207491","2022-03-29 21:30:10","NASA","We're talking with @Smithsonian #IfThenSheCan NASA Ambassadors:
 
@WomenNASA - Dana Bolles, external IT specialist

@NASASocial - Kimberley Miner, climate scientist

@NASAExhibit - Kelly Korreck, astrophysicist

https://t.co/nw9iV4PjN6","Sprinklr",235,"xx1508919467790712834","xx11348282","NASA",FALSE,FALSE,902,115,,,"IfThenSheCan",,"ifthenexhibit.org","https://t.co/nw9iV4PjN6","https://ifthenexhibit.org/","","","","","","","",,"xx14199378 xx492253390 xx52758395 xx717734908399976448","smithsonian WomenNASA NASASocial NASAExhibit","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1508919468902207491","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",0.4,0,1,0
"xx11348282","xx1508919467790712834","2022-03-29 21:30:10","NASA","LIVE: NASA Ambassadors talk with @SmithsonianAIB on how they got to where they are. What questions do you have for them? Ask using #IfThenSheCan. 
 
Wondering who's who? A thread: https://t.co/DazYfQBZq8","Sprinklr",203,,,"",FALSE,FALSE,725,99,,,"IfThenSheCan",,"twitter.com/i/spaces/1Mnxnâ€¦","https://t.co/DazYfQBZq8","https://twitter.com/i/spaces/1MnxnkarQMLKO?s=20","","","","","","","",,"xx1352682235460259849","SmithsonianAIB","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NASA/status/1508919467790712834","NASA","Pale Blue Dot","There's space for everybody. <U+2728>","https://t.co/9NkQJKAnuU",FALSE,55398849,181,98169,68196,14180,"2007-12-19 20:20:32",TRUE,"https://t.co/9NkQJKAnuU","http://www.nasa.gov/",,"https://pbs.twimg.com/profile_banners/11348282/1643827576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg",0.4,0,1,0
